token_address,from_address,to_address,value,transaction_hash,log_index,block_number 
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000029660,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,516,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000028145,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,518,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000007394,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,520,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000004346,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,522,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000041735,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,524,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000045870,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,526,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000011671,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,528,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000054377,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,530,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000070895,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,532,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000016526,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,534,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000099050,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,536,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000074893,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,538,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000045999,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,540,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000009024,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,542,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000007913,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,544,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000094943,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,546,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000027605,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,548,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000027084,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,550,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000052164,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,552,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000026828,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,554,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000068379,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,556,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000098093,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,558,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000001149,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,560,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000084454,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,562,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000042920,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,564,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000009935,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,566,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000066915,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,568,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000033622,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,570,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000081767,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,572,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000083150,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,574,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000036883,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,576,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000066067,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,578,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000012660,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,580,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000072825,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,582,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000068499,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,584,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000029510,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,586,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000081169,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,588,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000011519,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,590,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000028657,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,592,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000019454,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,594,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000047558,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,596,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000067196,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,598,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000010218,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,600,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000015790,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,602,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000093951,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,604,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000023172,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,606,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000084388,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,608,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000061868,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,610,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000020776,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,612,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000044804,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,614,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000059516,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,616,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000014486,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,618,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000070096,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,620,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000020650,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,622,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000045585,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,624,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000099222,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,626,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000007352,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,628,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000074454,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,630,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000057303,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,632,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000006460,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,634,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000095191,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,636,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000040188,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,638,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000063437,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,640,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000044082,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,642,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000055515,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,644,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000029653,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,646,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000030740,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,648,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000091737,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,650,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000002757,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,652,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000021153,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,654,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000054274,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,656,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000075622,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,658,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000017389,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,660,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000066628,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,662,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000093658,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,664,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000032903,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,666,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000050867,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,668,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000075956,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,670,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000003832,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,672,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000094845,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,674,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000023686,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,676,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000096423,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,678,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000012441,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,680,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000061595,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,682,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000004337,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,684,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000031506,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,686,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000077480,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,688,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000064968,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,690,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000014712,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,692,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000014427,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,694,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000028454,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,696,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000052282,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,698,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000051614,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,700,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000058842,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,702,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000098969,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,704,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000028551,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,706,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000073158,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,708,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000070122,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,710,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000081410,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,712,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000065766,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,714,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000065726,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,716,40645024
0xb70e832105f1678e0e871fa5ece073f2ce1cba5c,0x0000000000000000000000000000000000000000,0xb60c1cf22e464ec5d934c8ec73a7d4c3ec5dea0e,10000060599,0x4740dd6881caf571722e95c7e55bf33fd1681eabd66f42880f42a9d3368227d2,718,40645024
